episode,total_steps,wall_s,algo,level,return_scaled,return_raw,length,secondary,x_pos_max,covered_px,pages,flag_get,death_cause,warped,time_left,coins,score,areas,max_area
628,31453,281.5,rainbow_cnn_dqn,,3.3,,50,0,,,,,,,,,,,
629,31503,281.9,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
630,31553,282.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
631,31603,282.9,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
632,31653,283.4,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
633,31703,283.9,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
634,31753,284.7,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
635,31803,285.2,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
636,31853,285.7,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
637,31903,286.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
638,31953,286.6,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
639,32003,287.1,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
640,32053,287.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
641,32103,288.1,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
642,32153,288.6,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
643,32203,289.1,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
644,32253,289.6,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
645,32303,290.0,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
646,32353,290.5,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
647,32403,291.0,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
648,32453,291.5,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
649,32503,292.0,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
650,32553,292.5,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
651,32603,293.0,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
652,32653,293.4,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
653,32703,293.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
654,32753,294.4,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
655,32803,295.2,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
656,32853,295.7,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
657,32903,296.2,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
658,32953,296.7,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
659,33003,297.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
660,33053,297.7,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
661,33103,298.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
662,33153,298.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
663,33203,299.1,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
664,33253,299.6,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
665,33303,300.1,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
666,33353,300.6,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
667,33403,301.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
668,33453,301.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
669,33503,302.1,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
670,33553,302.6,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
671,33603,303.1,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
672,33653,303.5,rainbow_cnn_dqn,,2.1,,50,0,,,,,,,,,,,
673,33703,304.0,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
674,33753,304.5,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
675,33803,305.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
676,33853,306.0,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
677,33903,306.5,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
678,33953,307.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
679,34003,307.5,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
680,34053,308.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
681,34103,308.5,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
682,34153,309.0,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
683,34203,309.5,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
684,34253,310.0,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
685,34303,310.4,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
686,34353,310.9,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
687,34403,311.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
688,34453,311.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
689,34503,312.4,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
690,34553,312.9,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
691,34603,313.4,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
692,34653,314.0,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
693,34703,314.5,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
694,34753,315.0,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
695,34803,315.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
696,34853,316.0,rainbow_cnn_dqn,,0.9,,50,0,,,,,,,,,,,
697,34903,316.8,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
698,34953,317.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
699,35003,317.8,rainbow_cnn_dqn,,2.7,,50,0,,,,,,,,,,,
700,35053,318.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
701,35103,318.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
702,35153,319.2,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
703,35203,319.7,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
704,35253,320.2,rainbow_cnn_dqn,,0.9,,50,0,,,,,,,,,,,
705,35303,320.7,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
706,35353,321.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
707,35407,321.7,rainbow_cnn_dqn,,4.3,,54,0,,,,,,,,,,,
708,35457,322.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
709,35507,322.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
710,35557,323.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
711,35612,323.7,rainbow_cnn_dqn,,4.4,,55,0,,,,,,,,,,,
712,35662,324.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
713,35712,324.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
714,35762,325.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
715,35812,325.7,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
716,35862,326.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
717,35912,326.7,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
718,35962,327.5,rainbow_cnn_dqn,,2.7,,50,0,,,,,,,,,,,
719,36012,328.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
720,36062,328.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
721,36112,329.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
722,36162,329.5,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
723,36212,330.0,rainbow_cnn_dqn,,2.7,,50,0,,,,,,,,,,,
724,36262,330.4,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
725,36312,330.9,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
726,36362,331.4,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
727,36412,331.9,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
728,36462,332.4,rainbow_cnn_dqn,,0.9,,50,0,,,,,,,,,,,
729,36512,332.9,rainbow_cnn_dqn,,0.9,,50,0,,,,,,,,,,,
730,36562,333.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
731,36612,333.8,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
732,36643,334.1,rainbow_cnn_dqn,,2.0,,31,0,,,,,,,,,,,
733,36693,334.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
734,36743,335.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
735,36793,335.6,rainbow_cnn_dqn,,3.3,,50,0,,,,,,,,,,,
736,36843,336.1,rainbow_cnn_dqn,,2.7,,50,0,,,,,,,,,,,
737,36893,336.6,rainbow_cnn_dqn,,3.3,,50,0,,,,,,,,,,,
738,36943,337.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
739,36993,337.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
740,37043,338.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
741,37093,338.8,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
742,37143,339.3,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
743,37193,339.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
744,37243,340.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
745,37274,340.6,rainbow_cnn_dqn,,2.0,,31,0,,,,,,,,,,,
746,37324,341.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
747,37379,341.6,rainbow_cnn_dqn,,4.4,,55,0,,,,,,,,,,,
748,37429,342.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
749,37488,342.7,rainbow_cnn_dqn,,4.8,,59,0,,,,,,,,,,,
750,37538,343.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
751,37588,343.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
752,37619,344.0,rainbow_cnn_dqn,,2.0,,31,0,,,,,,,,,,,
753,37669,344.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
754,37723,345.0,rainbow_cnn_dqn,,4.3,,54,0,,,,,,,,,,,
755,37773,345.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
756,37823,346.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
757,37873,346.4,rainbow_cnn_dqn,,2.7,,50,0,,,,,,,,,,,
758,37923,346.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
759,37954,347.2,rainbow_cnn_dqn,,2.0,,31,0,,,,,,,,,,,
760,38004,347.7,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
761,38054,348.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
762,38104,349.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
763,38154,349.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
764,38204,350.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
765,38254,350.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
766,38304,351.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
767,38354,351.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
768,38404,351.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
769,38454,352.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
770,38504,352.9,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
771,38560,353.5,rainbow_cnn_dqn,,4.5,,56,0,,,,,,,,,,,
772,38610,353.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
773,38652,354.4,rainbow_cnn_dqn,,3.1,,42,0,,,,,,,,,,,
774,38702,354.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
775,38752,355.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
776,38802,355.8,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
777,38850,356.3,rainbow_cnn_dqn,,3.7,,48,0,,,,,,,,,,,
778,38900,356.8,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
779,38949,357.2,rainbow_cnn_dqn,,3.8,,49,0,,,,,,,,,,,
780,38999,357.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
781,39049,358.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
782,39099,359.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
783,39149,359.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
784,39193,360.2,rainbow_cnn_dqn,,3.3,,44,0,,,,,,,,,,,
785,39243,360.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
786,39293,361.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
787,39347,361.7,rainbow_cnn_dqn,,4.3,,54,0,,,,,,,,,,,
788,39397,362.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
789,39447,362.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
790,39506,363.2,rainbow_cnn_dqn,,4.8,,59,0,,,,,,,,,,,
791,39556,363.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
792,39606,364.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
793,39658,364.7,rainbow_cnn_dqn,,4.1,,52,0,,,,,,,,,,,
794,39708,365.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
795,39758,365.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
796,39812,366.2,rainbow_cnn_dqn,,4.3,,54,0,,,,,,,,,,,
797,39873,366.8,rainbow_cnn_dqn,,5.0,,61,0,,,,,,,,,,,
798,39926,367.3,rainbow_cnn_dqn,,4.2,,53,0,,,,,,,,,,,
799,39976,367.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
800,40026,368.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
801,40076,368.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
802,40126,369.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
803,40176,370.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
804,40226,370.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
805,40276,371.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
806,40307,371.4,rainbow_cnn_dqn,,2.0,,31,0,,,,,,,,,,,
807,40363,372.0,rainbow_cnn_dqn,,4.5,,56,0,,,,,,,,,,,
808,40413,372.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
809,40463,373.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
810,40516,373.5,rainbow_cnn_dqn,,4.2,,53,0,,,,,,,,,,,
811,40567,374.0,rainbow_cnn_dqn,,4.0,,51,0,,,,,,,,,,,
812,40624,374.6,rainbow_cnn_dqn,,4.6,,57,0,,,,,,,,,,,
813,40680,375.1,rainbow_cnn_dqn,,4.5,,56,0,,,,,,,,,,,
814,40730,375.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
815,40780,376.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
816,40830,376.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
817,40880,377.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
818,40933,377.6,rainbow_cnn_dqn,,4.2,,53,0,,,,,,,,,,,
819,40988,378.1,rainbow_cnn_dqn,,4.4,,55,0,,,,,,,,,,,
820,41043,378.7,rainbow_cnn_dqn,,4.4,,55,0,,,,,,,,,,,
821,41129,379.5,rainbow_cnn_dqn,,8.4,,86,1,,,,,,,,,,,
822,41179,380.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
823,41229,380.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
824,41285,381.5,rainbow_cnn_dqn,,4.5,,56,0,,,,,,,,,,,
825,41337,382.0,rainbow_cnn_dqn,,4.1,,52,0,,,,,,,,,,,
826,41387,382.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
827,41437,383.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
828,41487,383.5,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
829,41545,384.1,rainbow_cnn_dqn,,4.7,,58,0,,,,,,,,,,,
830,41595,384.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
831,41645,385.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
832,41702,385.6,rainbow_cnn_dqn,,4.6,,57,0,,,,,,,,,,,
833,41752,386.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
834,41802,386.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
835,41852,387.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
836,41902,387.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
837,41952,388.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
838,42004,388.6,rainbow_cnn_dqn,,4.1,,52,0,,,,,,,,,,,
839,42054,389.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
840,42104,389.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
841,42154,390.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
842,42204,390.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
843,42270,391.5,rainbow_cnn_dqn,,6.4,,66,1,,,,,,,,,,,
844,42320,392.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
845,42370,392.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
846,42425,393.0,rainbow_cnn_dqn,,4.4,,55,0,,,,,,,,,,,
847,42475,393.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
848,42525,394.0,rainbow_cnn_dqn,,0.9,,50,0,,,,,,,,,,,
849,42575,394.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
850,42625,395.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
851,42675,395.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
852,42725,396.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
853,42775,396.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
854,42825,396.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
855,42886,397.5,rainbow_cnn_dqn,,5.0,,61,0,,,,,,,,,,,
856,42979,398.4,rainbow_cnn_dqn,,9.1,,93,1,,,,,,,,,,,
857,43029,398.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
858,43095,399.6,rainbow_cnn_dqn,,6.4,,66,1,,,,,,,,,,,
859,43145,400.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
860,43207,400.7,rainbow_cnn_dqn,,6.0,,62,1,,,,,,,,,,,
861,43262,401.5,rainbow_cnn_dqn,,4.4,,55,0,,,,,,,,,,,
862,43312,402.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
863,43362,402.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
864,43429,403.2,rainbow_cnn_dqn,,6.5,,67,1,,,,,,,,,,,
865,43479,403.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
866,43529,404.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
867,43583,404.7,rainbow_cnn_dqn,,4.3,,54,0,,,,,,,,,,,
868,43633,405.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
869,43683,405.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
870,43733,406.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
871,43786,406.7,rainbow_cnn_dqn,,4.2,,53,0,,,,,,,,,,,
872,43836,407.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
873,43886,407.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
874,43937,408.1,rainbow_cnn_dqn,,4.0,,51,0,,,,,,,,,,,
875,43987,408.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
876,44038,409.1,rainbow_cnn_dqn,,4.0,,51,0,,,,,,,,,,,
877,44088,409.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
878,44138,410.1,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
879,44188,410.6,rainbow_cnn_dqn,,2.1,,50,0,,,,,,,,,,,
880,44242,411.1,rainbow_cnn_dqn,,4.3,,54,0,,,,,,,,,,,
881,44292,411.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
882,44347,412.5,rainbow_cnn_dqn,,4.4,,55,0,,,,,,,,,,,
883,44397,413.0,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
884,44447,413.4,rainbow_cnn_dqn,,2.1,,50,0,,,,,,,,,,,
885,44497,413.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
886,44547,414.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
887,44597,414.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
888,44647,415.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
889,44717,416.1,rainbow_cnn_dqn,,6.8,,70,1,,,,,,,,,,,
890,44785,416.8,rainbow_cnn_dqn,,6.6,,68,1,,,,,,,,,,,
891,44839,417.3,rainbow_cnn_dqn,,4.3,,54,0,,,,,,,,,,,
892,44889,417.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
893,44958,418.4,rainbow_cnn_dqn,,6.7,,69,1,,,,,,,,,,,
894,45008,418.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
895,45058,419.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
896,45108,419.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
897,45158,420.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
898,45204,420.9,rainbow_cnn_dqn,,3.5,,46,0,,,,,,,,,,,
899,45268,421.5,rainbow_cnn_dqn,,6.2,,64,1,,,,,,,,,,,
900,45332,422.6,rainbow_cnn_dqn,,6.2,,64,1,,,,,,,,,,,
901,45401,423.3,rainbow_cnn_dqn,,6.7,,69,1,,,,,,,,,,,
902,45451,423.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
903,45519,424.4,rainbow_cnn_dqn,,6.6,,68,1,,,,,,,,,,,
904,45569,424.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
905,45619,425.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
906,45669,425.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
907,45719,426.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
908,45769,426.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
909,45819,427.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
910,45869,427.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
911,45919,428.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
912,45969,428.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
913,46015,429.3,rainbow_cnn_dqn,,3.5,,46,0,,,,,,,,,,,
914,46085,430.0,rainbow_cnn_dqn,,6.8,,70,1,,,,,,,,,,,
915,46151,430.7,rainbow_cnn_dqn,,6.4,,66,1,,,,,,,,,,,
916,46195,431.1,rainbow_cnn_dqn,,3.3,,44,0,,,,,,,,,,,
917,46249,431.6,rainbow_cnn_dqn,,4.3,,54,0,,,,,,,,,,,
918,46313,432.2,rainbow_cnn_dqn,,6.2,,64,1,,,,,,,,,,,
919,46376,433.2,rainbow_cnn_dqn,,6.1,,63,1,,,,,,,,,,,
920,46439,433.8,rainbow_cnn_dqn,,6.1,,63,1,,,,,,,,,,,
921,46489,434.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
922,46575,435.1,rainbow_cnn_dqn,,8.4,,86,1,,,,,,,,,,,
923,46625,435.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
924,46694,436.3,rainbow_cnn_dqn,,6.7,,69,1,,,,,,,,,,,
925,46762,436.9,rainbow_cnn_dqn,,6.6,,68,1,,,,,,,,,,,
926,46831,437.6,rainbow_cnn_dqn,,6.7,,69,1,,,,,,,,,,,
927,46881,438.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
928,46931,438.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
929,46981,439.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
930,47049,439.7,rainbow_cnn_dqn,,6.6,,68,1,,,,,,,,,,,
931,47099,440.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
932,47149,440.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
933,47216,441.4,rainbow_cnn_dqn,,6.5,,67,1,,,,,,,,,,,
934,47266,441.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
935,47352,442.7,rainbow_cnn_dqn,,8.4,,86,1,,,,,,,,,,,
936,47438,443.9,rainbow_cnn_dqn,,8.4,,86,1,,,,,,,,,,,
937,47488,444.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
938,47554,445.0,rainbow_cnn_dqn,,6.4,,66,1,,,,,,,,,,,
939,47620,445.7,rainbow_cnn_dqn,,6.4,,66,1,,,,,,,,,,,
940,47684,446.3,rainbow_cnn_dqn,,6.2,,64,1,,,,,,,,,,,
941,47725,446.7,rainbow_cnn_dqn,,3.0,,41,0,,,,,,,,,,,
942,47777,447.2,rainbow_cnn_dqn,,4.1,,52,0,,,,,,,,,,,
943,47839,447.8,rainbow_cnn_dqn,,6.0,,62,1,,,,,,,,,,,
944,47886,448.3,rainbow_cnn_dqn,,3.6,,47,0,,,,,,,,,,,
945,47972,449.2,rainbow_cnn_dqn,,8.4,,86,1,,,,,,,,,,,
946,48031,449.8,rainbow_cnn_dqn,,4.8,,59,0,,,,,,,,,,,
947,48081,450.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
948,48143,450.9,rainbow_cnn_dqn,,6.0,,62,1,,,,,,,,,,,
949,48194,451.5,rainbow_cnn_dqn,,4.0,,51,0,,,,,,,,,,,
