episode,total_steps,wall_s,algo,level,return_scaled,return_raw,length,secondary,x_pos_max,covered_px,pages,flag_get,death_cause,warped,time_left,coins,score,areas,max_area
6879,1285996,15588.8,rainbow_cnn_dqn,2-2,70.8,1062.0,185,4.0,1154,1114,4,False,enemy,False,363,0,0,1,3
6880,1286088,15589.9,rainbow_cnn_dqn,2-1,36.8667,553.0,92,2.0,619,579,2,False,enemy,False,382,1,300,1,1
6881,1286123,15590.3,rainbow_cnn_dqn,6-2,15.9333,239.0,35,1.0,303,263,1,False,enemy,False,393,0,0,1,2
6882,1286265,15592.1,rainbow_cnn_dqn,5-4,88.6667,1330.0,142,5.0,1414,1374,5,False,pit,False,272,0,0,1,4
6883,1286492,15594.8,rainbow_cnn_dqn,4-1,116.1333,1741.0,227,7.0,1842,1802,7,False,enemy,False,354,0,0,1,1
6884,1286535,15595.6,rainbow_cnn_dqn,3-3,25.8,387.0,43,1.0,454,414,1,False,pit,False,291,0,0,1,3
6885,1286803,15598.8,rainbow_cnn_dqn,1-1,127.5333,1912.0,268,7.0,2021,1981,7,False,enemy,False,346,0,300,1,1
6886,1287055,15601.9,rainbow_cnn_dqn,6-4,123.5333,1852.0,252,7.0,1959,1919,7,False,enemy,False,249,0,0,1,4
6887,1287122,15602.8,rainbow_cnn_dqn,7-3,48.4,740.0,67,2.0,791,751,2,False,enemy,False,286,3,600,1,4
6888,1287262,15604.4,rainbow_cnn_dqn,2-2,59.8,897.0,140,3.0,982,942,3,False,enemy,False,372,0,0,1,3
6889,1287460,15606.9,rainbow_cnn_dqn,5-4,82.3333,1234.0,198,5.0,1333,1293,5,False,enemy,False,259,0,0,1,4
6890,1287630,15609.3,rainbow_cnn_dqn,3-1,79.5333,1193.0,170,4.0,1284,1244,4,False,enemy,False,366,0,100,1,1
6891,1287767,15611.0,rainbow_cnn_dqn,5-4,88.8,1331.0,137,5.0,1416,1376,5,False,pit,False,272,0,0,1,4
6892,1287883,15612.3,rainbow_cnn_dqn,1-4,77.3333,1160.0,116,4.0,1241,1201,4,False,enemy,False,277,0,0,1,5
6893,1288087,15614.8,rainbow_cnn_dqn,6-1,85.8,1297.0,204,5.0,1379,1339,5,False,enemy,False,359,2,400,1,1
6894,1288346,15617.8,rainbow_cnn_dqn,2-2,91.3333,1370.0,259,5.0,1478,1438,5,False,enemy,False,349,0,0,1,3
6895,1288502,15620.0,rainbow_cnn_dqn,6-2,60.3333,905.0,156,3.0,992,952,3,False,enemy,False,369,0,100,1,2
6896,1288722,15622.6,rainbow_cnn_dqn,1-2,38.3333,575.0,220,2.0,675,635,2,False,enemy,False,357,0,0,1,3
6897,1288770,15623.1,rainbow_cnn_dqn,3-3,25.2,377.0,48,1.0,445,405,1,False,pit,False,290,0,0,1,3
6898,1288957,15625.4,rainbow_cnn_dqn,3-1,77.0,1156.0,187,4.0,1243,1203,4,False,enemy,False,363,0,600,1,1
6899,1289094,15628.3,rainbow_cnn_dqn,7-3,84.9333,1290.0,137,5.0,1335,1295,5,False,pit,False,272,5,1400,1,4
6900,1289177,15629.6,rainbow_cnn_dqn,3-3,47.2667,713.0,83,2.0,767,727,2,False,pit,False,283,3,600,1,3
6901,1289274,15630.8,rainbow_cnn_dqn,8-1,44.6,669.0,97,2.0,742,702,2,False,pit,False,281,0,200,1,1
6902,1289318,15631.3,rainbow_cnn_dqn,7-1,23.5333,352.0,44,1.0,420,380,1,False,enemy,False,390,0,0,1,1
6903,1289632,15635.1,rainbow_cnn_dqn,2-2,88.8667,1333.0,314,5.0,1453,1413,5,False,enemy,False,337,0,0,1,3
6904,1289768,15636.7,rainbow_cnn_dqn,1-2,27.5333,415.0,136,1.0,484,444,1,False,enemy,False,372,2,400,1,3
6905,1289897,15638.2,rainbow_cnn_dqn,2-3,85.3333,1303.0,129,5.0,1334,1294,5,False,pit,False,274,7,1600,1,4
6906,1290107,15640.7,rainbow_cnn_dqn,1-4,124.2,1862.0,210,7.0,1961,1921,7,False,enemy,False,257,0,0,1,5
6907,1290235,15642.6,rainbow_cnn_dqn,2-3,68.3333,1024.0,128,4.0,1078,1038,4,False,pit,False,274,4,800,1,4
6908,1290426,15644.9,rainbow_cnn_dqn,2-2,76.4,1146.0,191,4.0,1240,1200,4,False,enemy,False,362,0,0,1,3
6909,1290475,15645.5,rainbow_cnn_dqn,5-4,26.8667,403.0,49,1.0,471,431,1,False,enemy,False,290,0,0,1,4
6910,1290677,15647.9,rainbow_cnn_dqn,6-1,86.0,1303.0,202,5.0,1378,1338,5,False,enemy,False,359,3,600,1,1
6911,1290789,15649.3,rainbow_cnn_dqn,8-3,63.7333,956.0,112,3.0,1036,996,3,False,enemy,False,277,0,0,1,3
6912,1290910,15650.7,rainbow_cnn_dqn,2-1,30.1333,452.0,121,1.0,531,491,1,False,enemy,False,376,0,0,1,1
6913,1290944,15651.2,rainbow_cnn_dqn,8-1,17.3333,260.0,34,1.0,324,284,1,False,enemy,False,293,0,0,1,1
6914,1291025,15652.5,rainbow_cnn_dqn,1-3,43.7333,656.0,81,2.0,729,689,2,False,pit,False,284,0,0,1,4
6915,1291214,15654.8,rainbow_cnn_dqn,3-1,87.2667,1308.0,189,5.0,1398,1358,5,False,pit,False,361,0,500,1,1
6916,1291649,15660.2,rainbow_cnn_dqn,3-1,84.1333,1261.0,435,5.0,1402,1362,5,False,pit,False,312,0,300,1,1
6917,1291782,15661.8,rainbow_cnn_dqn,6-2,42.7333,641.0,133,2.0,722,682,2,False,enemy,False,374,0,0,1,2
6918,1291812,15662.6,rainbow_cnn_dqn,6-2,16.2667,243.0,30,1.0,307,267,1,False,enemy,False,394,0,0,1,2
6919,1291886,15663.5,rainbow_cnn_dqn,1-3,37.8667,568.0,74,2.0,640,600,2,False,enemy,False,285,0,0,1,4
6920,1291962,15664.4,rainbow_cnn_dqn,1-3,39.3333,590.0,76,2.0,657,617,2,False,pit,False,284,1,200,1,4
6921,1292033,15665.3,rainbow_cnn_dqn,1-3,34.9333,524.0,71,2.0,595,555,2,False,pit,False,286,0,0,1,4
6922,1292221,15667.5,rainbow_cnn_dqn,4-1,117.4667,1762.0,188,7.0,1855,1815,7,False,enemy,False,363,0,0,1,1
6923,1292286,15668.3,rainbow_cnn_dqn,5-4,19.3333,290.0,65,1.0,361,321,1,False,enemy,False,287,0,0,1,4
6924,1292505,15670.9,rainbow_cnn_dqn,6-4,139.4,2091.0,219,8.0,2193,2153,8,False,enemy,False,256,0,0,1,4
6925,1292634,15672.5,rainbow_cnn_dqn,2-2,51.6,774.0,129,3.0,856,816,3,False,enemy,False,374,0,0,1,3
6926,1292864,15675.6,rainbow_cnn_dqn,4-1,134.1333,2015.0,230,8.0,2113,2073,8,False,enemy,False,353,1,200,1,1
6927,1292890,15675.9,rainbow_cnn_dqn,7-1,14.1333,211.0,26,0.0,275,235,0,False,enemy,False,394,0,0,1,1
6928,1293339,15681.8,rainbow_cnn_dqn,2-3,2.8,42.0,449,0.0,188,148,0,False,enemy,False,210,0,0,1,4
6929,1293449,15683.1,rainbow_cnn_dqn,8-1,46.8,701.0,110,2.0,780,740,2,False,pit,False,277,0,100,1,1
6930,1293517,15684.3,rainbow_cnn_dqn,6-4,29.1333,437.0,68,1.0,507,467,1,False,enemy,False,287,0,0,1,4
6931,1293576,15685.0,rainbow_cnn_dqn,1-3,37.3333,563.0,59,2.0,627,587,2,False,pit,False,287,1,200,1,4
6932,1293649,15685.9,rainbow_cnn_dqn,3-3,25.6667,384.0,73,1.0,457,417,1,False,pit,False,285,0,0,1,3
6933,1293687,15686.3,rainbow_cnn_dqn,7-1,24.0,360.0,38,1.0,426,386,1,False,enemy,False,392,0,0,1,1
6934,1293793,15687.6,rainbow_cnn_dqn,5-4,67.8667,1018.0,106,4.0,1097,1057,4,False,enemy,False,279,0,0,1,4
6935,1293827,15688.0,rainbow_cnn_dqn,8-1,17.3333,260.0,34,1.0,324,284,1,False,enemy,False,293,0,100,1,1
6936,1293946,15689.4,rainbow_cnn_dqn,8-3,69.9333,1049.0,119,4.0,1129,1089,4,False,pit,False,276,0,0,1,3
6937,1293988,15689.9,rainbow_cnn_dqn,2-1,26.7333,400.0,42,1.0,466,426,1,False,enemy,False,391,0,0,1,1
6938,1294081,15691.0,rainbow_cnn_dqn,6-1,57.4,861.0,93,3.0,936,896,3,False,pit,False,381,0,0,1,1
6939,1294193,15692.3,rainbow_cnn_dqn,6-2,48.6,729.0,112,3.0,809,769,3,False,enemy,False,378,0,0,1,2
6940,1294226,15692.7,rainbow_cnn_dqn,3-4,19.5333,293.0,33,1.0,354,314,1,False,enemy,False,294,0,0,1,4
6941,1294264,15693.2,rainbow_cnn_dqn,7-1,24.0,359.0,38,1.0,425,385,1,False,enemy,False,392,0,0,1,1
6942,1294385,15694.6,rainbow_cnn_dqn,7-3,71.6,1074.0,121,4.0,1139,1099,4,False,enemy,False,276,2,700,1,4
6943,1294432,15695.9,rainbow_cnn_dqn,4-1,28.0667,421.0,47,1.0,488,448,1,False,enemy,False,390,0,0,1,1
6944,1294469,15696.3,rainbow_cnn_dqn,7-1,21.8,327.0,37,1.0,392,352,1,False,enemy,False,393,0,0,1,1
6945,1294647,15698.4,rainbow_cnn_dqn,6-1,86.4,1310.0,178,5.0,1379,1339,5,False,enemy,False,365,3,600,1,1
6946,1294729,15699.4,rainbow_cnn_dqn,1-3,45.6667,684.0,82,2.0,759,719,2,False,pit,False,283,0,0,1,4
6947,1294907,15701.5,rainbow_cnn_dqn,8-3,69.3333,1047.0,178,4.0,1127,1087,4,False,pit,False,265,0,1000,1,3
6948,1294952,15702.0,rainbow_cnn_dqn,3-1,19.2,288.0,45,1.0,346,306,1,False,enemy,False,391,1,200,1,1
6949,1295072,15703.4,rainbow_cnn_dqn,2-1,57.3333,862.0,120,3.0,936,896,3,False,enemy,False,376,1,200,1,1
6950,1295242,15705.4,rainbow_cnn_dqn,1-1,115.3333,1734.0,170,6.0,1817,1777,6,False,enemy,False,367,1,300,1,1
6951,1295292,15706.4,rainbow_cnn_dqn,7-1,21.3333,320.0,50,1.0,386,346,1,False,enemy,False,390,0,200,1,1
6952,1295390,15707.5,rainbow_cnn_dqn,7-1,36.8,552.0,98,2.0,626,586,2,False,enemy,False,381,0,200,1,1
6953,1295682,15711.0,rainbow_cnn_dqn,3-1,85.8667,1287.0,292,5.0,1399,1359,5,False,pit,False,341,0,200,1,1
6954,1295818,15712.7,rainbow_cnn_dqn,6-2,48.2667,723.0,136,2.0,807,767,2,False,enemy,False,372,0,100,1,2
6955,1296026,15715.2,rainbow_cnn_dqn,6-4,130.5333,1957.0,208,7.0,2057,2017,7,False,enemy,False,258,0,0,1,4
6956,1296202,15717.3,rainbow_cnn_dqn,1-1,105.2667,1579.0,176,6.0,1670,1630,6,False,enemy,False,365,0,100,1,1
6957,1296231,15718.0,rainbow_cnn_dqn,7-1,14.9333,224.0,29,0.0,288,248,0,False,enemy,False,394,0,0,1,1
6958,1296270,15718.4,rainbow_cnn_dqn,6-4,24.8,372.0,39,1.0,436,396,1,False,enemy,False,293,0,0,1,4
6959,1296350,15719.4,rainbow_cnn_dqn,7-3,52.7333,801.0,80,3.0,854,814,3,False,enemy,False,284,3,600,1,4
6960,1296418,15720.2,rainbow_cnn_dqn,7-3,48.0,720.0,68,2.0,791,751,2,False,enemy,False,286,0,100,1,4
6961,1296572,15722.1,rainbow_cnn_dqn,5-4,91.8667,1377.0,154,5.0,1465,1425,5,False,pit,False,268,0,0,1,4
6962,1296630,15722.8,rainbow_cnn_dqn,1-3,37.6,563.0,58,2.0,627,587,2,False,pit,False,287,1,200,1,4
6963,1296873,15725.7,rainbow_cnn_dqn,2-2,94.6,1419.0,243,5.0,1524,1484,5,False,enemy,False,351,0,0,1,3
6964,1296918,15726.3,rainbow_cnn_dqn,5-1,25.2667,378.0,45,1.0,446,406,1,False,enemy,False,290,0,0,1,1
6965,1296978,15727.0,rainbow_cnn_dqn,1-2,40.1333,602.0,60,2.0,672,632,2,False,enemy,False,388,0,0,1,3
6966,1297013,15727.4,rainbow_cnn_dqn,7-1,20.6667,310.0,35,1.0,375,335,1,False,enemy,False,393,0,0,1,1
6967,1297262,15730.4,rainbow_cnn_dqn,3-1,98.5333,1479.0,249,5.0,1571,1531,5,False,enemy,False,350,0,1500,1,1
6968,1297362,15731.9,rainbow_cnn_dqn,2-3,68.2,1044.0,100,4.0,1079,1039,4,False,pit,False,280,6,1200,1,4
6969,1297631,15735.1,rainbow_cnn_dqn,8-3,119.4667,1792.0,269,7.0,1903,1863,7,False,enemy,False,246,0,0,1,3
6970,1297699,15735.9,rainbow_cnn_dqn,2-1,31.4,471.0,68,1.0,531,491,1,False,enemy,False,387,1,300,1,1
6971,1297884,15738.1,rainbow_cnn_dqn,8-1,80.6,1209.0,185,4.0,1300,1260,4,False,enemy,False,263,0,100,1,1
6972,1298039,15740.0,rainbow_cnn_dqn,6-4,99.1333,1486.0,155,6.0,1576,1536,6,False,enemy,False,268,0,0,1,4
6973,1298093,15740.7,rainbow_cnn_dqn,3-3,34.9333,529.0,54,2.0,585,545,2,False,pit,False,288,2,400,1,3
6974,1298236,15742.4,rainbow_cnn_dqn,2-3,96.3333,1463.0,143,5.0,1505,1465,5,False,enemy,False,271,6,1200,1,4
6975,1298317,15743.7,rainbow_cnn_dqn,6-2,32.4,486.0,81,2.0,559,519,2,False,enemy,False,384,0,0,1,2
6976,1298453,15745.3,rainbow_cnn_dqn,7-3,77.8667,1188.0,136,4.0,1224,1184,4,False,enemy,False,272,7,1400,1,4
6977,1298788,15749.2,rainbow_cnn_dqn,1-1,157.0667,2358.0,335,9.0,2467,2427,9,False,pit,False,333,1,800,1,1
6978,1299002,15751.7,rainbow_cnn_dqn,6-2,52.6667,790.0,214,3.0,882,842,3,False,enemy,False,358,0,500,1,2
6979,1299146,15753.4,rainbow_cnn_dqn,5-4,83.0,1244.0,144,5.0,1330,1290,5,False,enemy,False,271,0,0,1,4
6980,1299180,15754.2,rainbow_cnn_dqn,3-4,19.6,294.0,34,1.0,356,316,1,False,enemy,False,293,0,0,1,4
6981,1299219,15754.7,rainbow_cnn_dqn,2-1,17.4667,261.0,39,1.0,324,284,1,False,enemy,False,392,0,0,1,1
6982,1299527,15758.2,rainbow_cnn_dqn,8-3,48.6667,730.0,308,3.0,848,808,3,False,enemy,False,238,0,0,1,3
6983,1299646,15759.6,rainbow_cnn_dqn,6-1,31.1333,467.0,119,1.0,546,506,1,False,enemy,False,376,0,0,1,1
6984,1299740,15760.7,rainbow_cnn_dqn,7-3,62.2667,957.0,94,3.0,991,951,3,False,enemy,False,281,6,1200,1,4
6985,1299772,15761.1,rainbow_cnn_dqn,8-1,17.5333,263.0,32,1.0,326,286,1,False,enemy,False,294,0,0,1,1
6986,1300064,15764.5,rainbow_cnn_dqn,6-2,52.3333,785.0,292,3.0,882,842,3,False,enemy,False,348,0,1000,1,2
6987,1300919,15774.9,rainbow_cnn_dqn,4-1,227.6667,3399.0,855,13.0,3593,3553,13,True,flag,False,229,1,200,1,1
6988,1301016,15776.4,rainbow_cnn_dqn,7-3,68.8667,1049.0,97,4.0,1084,1044,4,False,pit,False,280,6,1200,1,4
6989,1303018,15799.6,rainbow_cnn_dqn,1-2,37.4,562.0,2002,3.0,978,938,3,False,timeout,False,0,4,1900,1,3
6990,1303119,15801.2,rainbow_cnn_dqn,1-2,54.5333,818.0,101,3.0,895,855,3,False,enemy,False,380,0,100,1,3
6991,1303351,15803.9,rainbow_cnn_dqn,1-1,127.6667,1918.0,232,7.0,2008,1968,7,False,enemy,False,353,1,800,1,1
6992,1303380,15804.2,rainbow_cnn_dqn,8-1,18.2667,274.0,29,1.0,338,298,1,False,enemy,False,294,0,0,1,1
6993,1303420,15804.7,rainbow_cnn_dqn,6-4,23.8667,357.0,40,1.0,424,384,1,False,enemy,False,291,0,0,1,4
6994,1303461,15805.2,rainbow_cnn_dqn,7-1,19.4,290.0,41,1.0,356,316,1,False,enemy,False,391,0,0,1,1
6995,1303619,15807.1,rainbow_cnn_dqn,5-4,89.8,1347.0,158,5.0,1435,1395,5,False,pit,False,269,0,0,1,4
6996,1303734,15808.5,rainbow_cnn_dqn,7-3,78.0,1180.0,115,4.0,1225,1185,4,False,enemy,False,277,5,1000,1,4
6997,1303893,15810.4,rainbow_cnn_dqn,6-4,99.8667,1497.0,159,6.0,1588,1548,6,False,enemy,False,267,0,0,1,4
6998,1303932,15811.3,rainbow_cnn_dqn,5-4,16.6,249.0,39,1.0,312,272,1,False,pit,False,293,0,0,1,4
6999,1303992,15812.0,rainbow_cnn_dqn,8-1,32.8,491.0,60,2.0,560,520,2,False,enemy,False,287,0,0,1,1
7000,1304099,15813.3,rainbow_cnn_dqn,7-3,67.9333,1034.0,107,4.0,1083,1043,4,False,pit,False,279,4,800,1,4
7001,1304254,15819.7,rainbow_cnn_dqn,3-4,80.7333,1210.0,155,4.0,1300,1260,4,False,enemy,False,268,0,0,1,4
7002,1304435,15821.8,rainbow_cnn_dqn,3-4,90.0,1350.0,181,5.0,1427,1387,5,False,pit,False,264,2,400,1,4
7003,1304589,15824.1,rainbow_cnn_dqn,6-4,94.2667,1414.0,154,5.0,1502,1462,5,False,enemy,False,269,0,0,1,4
7004,1304713,15825.6,rainbow_cnn_dqn,6-1,77.1333,1167.0,124,4.0,1234,1194,4,False,pit,False,375,2,400,1,1
7005,1304850,15827.2,rainbow_cnn_dqn,3-4,88.0,1320.0,137,5.0,1406,1366,5,False,enemy,False,272,0,0,1,4
7006,1305076,15829.9,rainbow_cnn_dqn,4-1,116.2,1743.0,226,7.0,1843,1803,7,False,enemy,False,355,0,0,1,1
7007,1305487,15834.8,rainbow_cnn_dqn,4-1,135.3333,2029.0,411,8.0,2168,2128,8,False,enemy,False,317,0,0,1,1
7008,1305652,15837.2,rainbow_cnn_dqn,1-1,54.5333,817.0,165,3.0,898,858,3,False,enemy,False,366,1,300,1,1
7009,1305724,15838.0,rainbow_cnn_dqn,7-1,39.6,594.0,72,2.0,659,619,2,False,enemy,False,385,1,200,1,1
7010,1306111,15842.7,rainbow_cnn_dqn,8-1,119.1333,1787.0,387,7.0,1906,1866,7,False,enemy,False,223,0,1500,1,1
7011,1306228,15844.1,rainbow_cnn_dqn,3-3,34.7333,521.0,117,2.0,588,548,2,False,pit,False,277,2,400,1,3
7012,1306399,15846.1,rainbow_cnn_dqn,2-3,37.0667,555.0,171,2.0,648,608,2,False,enemy,False,265,0,0,1,4
7013,1306474,15847.3,rainbow_cnn_dqn,6-1,29.6,444.0,75,1.0,515,475,1,False,enemy,False,385,0,0,1,1
7014,1306528,15848.0,rainbow_cnn_dqn,6-4,30.0667,450.0,54,1.0,518,478,1,False,enemy,False,288,0,0,1,4
7015,1306779,15851.0,rainbow_cnn_dqn,2-1,71.6667,1075.0,251,4.0,1170,1130,4,False,enemy,False,350,1,500,1,1
7016,1306920,15852.6,rainbow_cnn_dqn,1-1,54.6667,824.0,141,3.0,898,858,3,False,enemy,False,372,1,400,1,1
7017,1307054,15854.2,rainbow_cnn_dqn,1-1,90.0667,1350.0,134,5.0,1434,1394,5,False,pit,False,372,0,200,1,1
7018,1307102,15854.8,rainbow_cnn_dqn,6-4,30.1333,452.0,48,1.0,520,480,1,False,enemy,False,290,0,0,1,4
7019,1307154,15855.5,rainbow_cnn_dqn,5-4,24.7333,371.0,52,1.0,438,398,1,False,pit,False,289,0,0,1,4
7020,1307358,15857.9,rainbow_cnn_dqn,1-1,124.3333,1864.0,204,7.0,1952,1912,7,False,enemy,False,359,1,600,1,1
7021,1307411,15858.9,rainbow_cnn_dqn,7-1,23.0,345.0,53,1.0,413,373,1,False,enemy,False,389,0,0,1,1
7022,1307547,15860.5,rainbow_cnn_dqn,1-1,90.0,1350.0,136,5.0,1433,1393,5,False,pit,False,373,0,200,1,1
7023,1307654,15861.8,rainbow_cnn_dqn,2-3,70.2667,1060.0,107,4.0,1105,1065,4,False,pit,False,278,5,1000,1,4
7024,1307729,15862.7,rainbow_cnn_dqn,5-1,42.1333,631.0,75,2.0,702,662,2,False,enemy,False,284,0,100,1,1
7025,1307859,15864.2,rainbow_cnn_dqn,4-1,81.6,1224.0,130,4.0,1308,1268,4,False,pit,False,374,0,0,1,1
7026,1307988,15865.7,rainbow_cnn_dqn,8-3,57.9333,869.0,129,3.0,948,908,3,False,enemy,False,274,0,200,1,3
7027,1308038,15866.3,rainbow_cnn_dqn,3-3,34.6667,531.0,50,2.0,585,545,2,False,pit,False,290,2,400,1,3
7028,1308180,15868.0,rainbow_cnn_dqn,8-3,69.6,1043.0,142,4.0,1128,1088,4,False,pit,False,271,0,0,1,3
7029,1308222,15868.5,rainbow_cnn_dqn,3-3,25.9333,389.0,42,1.0,456,416,1,False,pit,False,291,0,0,1,3
7030,1308340,15870.3,rainbow_cnn_dqn,7-3,76.8,1159.0,118,4.0,1220,1180,4,False,enemy,False,276,3,600,1,4
7031,1308554,15872.9,rainbow_cnn_dqn,1-4,145.6,2172.0,214,8.0,2244,2204,8,True,flag,False,256,0,0,1,5
7032,1308633,15873.8,rainbow_cnn_dqn,1-3,39.4667,592.0,79,2.0,665,625,2,False,pit,False,284,0,0,1,4
7033,1308682,15874.4,rainbow_cnn_dqn,3-3,25.6,383.0,49,1.0,451,411,1,False,pit,False,290,0,0,1,3
7034,1308790,15875.7,rainbow_cnn_dqn,5-1,48.6667,729.0,108,2.0,807,767,2,False,pit,False,278,0,0,1,1
7035,1308871,15876.6,rainbow_cnn_dqn,1-3,56.7333,855.0,81,3.0,921,881,3,False,pit,False,284,1,300,1,4
7036,1309110,15879.5,rainbow_cnn_dqn,2-2,93.8667,1408.0,239,5.0,1491,1451,5,False,enemy,False,353,3,600,1,3
7037,1309252,15881.5,rainbow_cnn_dqn,1-2,55.4667,836.0,142,3.0,896,856,3,False,enemy,False,372,2,1600,1,3
7038,1309722,15887.0,rainbow_cnn_dqn,8-1,77.0,1155.0,470,4.0,1300,1260,4,False,enemy,False,207,0,300,1,1
7039,1309910,15889.2,rainbow_cnn_dqn,7-3,85.1333,1289.0,188,5.0,1333,1293,5,False,pit,False,262,7,1500,1,4
7040,1309963,15889.9,rainbow_cnn_dqn,6-1,28.0667,421.0,53,1.0,490,450,1,False,enemy,False,389,0,0,1,1
7041,1310074,15891.5,rainbow_cnn_dqn,1-4,77.3333,1160.0,111,4.0,1240,1200,4,False,enemy,False,278,0,0,1,5
7042,1310146,15892.4,rainbow_cnn_dqn,7-3,48.1333,721.0,72,2.0,766,726,2,False,enemy,False,285,4,800,1,4
7043,1310298,15894.2,rainbow_cnn_dqn,8-3,91.0667,1379.0,152,5.0,1448,1408,5,False,enemy,False,269,0,2000,1,3
7044,1310494,15896.6,rainbow_cnn_dqn,3-1,77.5333,1164.0,196,4.0,1254,1214,4,False,enemy,False,361,0,600,1,1
7045,1310539,15897.1,rainbow_cnn_dqn,3-1,30.0667,452.0,45,1.0,515,475,1,False,enemy,False,391,0,400,1,1
7046,1310812,15900.4,rainbow_cnn_dqn,2-2,90.8667,1363.0,273,5.0,1475,1435,5,False,enemy,False,345,0,0,1,3
7047,1310949,15902.4,rainbow_cnn_dqn,1-2,51.7333,775.0,137,3.0,858,818,3,False,enemy,False,372,0,100,1,3
7048,1311002,15903.1,rainbow_cnn_dqn,2-1,26.4,396.0,53,1.0,465,425,1,False,enemy,False,389,0,0,1,1
7049,1311328,15907.0,rainbow_cnn_dqn,2-2,100.8,1511.0,326,6.0,1606,1566,6,False,enemy,False,334,4,800,1,3
7050,1312171,15917.0,rainbow_cnn_dqn,3-1,95.2,1428.0,843,6.0,1634,1594,6,False,enemy,False,232,0,1700,1,1
7051,1312216,15917.9,rainbow_cnn_dqn,3-3,25.8667,387.0,45,1.0,454,414,1,False,pit,False,291,0,0,1,3
7052,1312293,15918.9,rainbow_cnn_dqn,6-2,33.4,500.0,77,2.0,573,533,2,False,enemy,False,384,0,0,1,2
7053,1312354,15919.6,rainbow_cnn_dqn,5-4,28.9333,433.0,61,1.0,502,462,1,False,pit,False,287,0,0,1,4
7054,1312451,15920.8,rainbow_cnn_dqn,1-2,55.3333,831.0,97,3.0,897,857,3,False,enemy,False,380,0,1100,1,3
7055,1312547,15921.9,rainbow_cnn_dqn,7-3,68.4667,1053.0,96,4.0,1077,1037,4,False,pit,False,281,7,1600,1,4
7056,1312755,15924.4,rainbow_cnn_dqn,1-4,129.4,1940.0,208,7.0,2039,1999,7,False,enemy,False,258,0,0,1,5
7057,1312944,15926.6,rainbow_cnn_dqn,6-1,86.3333,1306.0,189,5.0,1378,1338,5,False,enemy,False,362,3,600,1,1
7058,1312994,15927.2,rainbow_cnn_dqn,7-3,34.4667,517.0,50,2.0,583,543,2,False,enemy,False,290,0,0,1,4
7059,1313155,15929.2,rainbow_cnn_dqn,2-3,100.4667,1506.0,161,6.0,1582,1542,6,False,pit,False,267,2,400,1,4
7060,1313214,15930.3,rainbow_cnn_dqn,3-3,23.7333,355.0,59,1.0,424,384,1,False,pit,False,288,0,0,1,3
7061,1313342,15931.8,rainbow_cnn_dqn,3-1,66.8,1001.0,128,4.0,1085,1045,4,False,enemy,False,374,0,0,1,1
7062,1313486,15933.6,rainbow_cnn_dqn,6-2,47.0667,705.0,144,2.0,788,748,2,False,enemy,False,370,0,400,1,2
7063,1313534,15934.2,rainbow_cnn_dqn,3-1,30.1333,452.0,48,1.0,512,472,1,False,enemy,False,389,0,800,1,1
7064,1313580,15934.7,rainbow_cnn_dqn,3-1,30.6667,460.0,46,1.0,528,488,1,False,enemy,False,390,0,0,1,1
7065,1313784,15937.1,rainbow_cnn_dqn,1-1,127.9333,1919.0,204,7.0,2017,1977,7,False,enemy,False,359,0,100,1,1
7066,1313896,15938.5,rainbow_cnn_dqn,1-4,81.2,1218.0,112,4.0,1299,1259,4,False,enemy,False,277,0,0,1,5
7067,1313977,15939.5,rainbow_cnn_dqn,1-3,45.8667,688.0,81,2.0,763,723,2,False,pit,False,283,0,0,1,4
7068,1314096,15940.9,rainbow_cnn_dqn,8-1,66.6,1002.0,119,4.0,1075,1035,4,False,enemy,False,277,1,300,1,1
7069,1314198,15942.4,rainbow_cnn_dqn,5-4,68.3333,1025.0,102,4.0,1104,1064,4,False,enemy,False,279,0,0,1,4
7070,1314294,15943.6,rainbow_cnn_dqn,2-3,66.9333,1003.0,96,4.0,1077,1037,4,False,pit,False,280,0,200,1,4
7071,1314422,15945.1,rainbow_cnn_dqn,5-1,49.1333,736.0,128,3.0,815,775,3,False,enemy,False,274,0,300,1,1
7072,1314606,15947.3,rainbow_cnn_dqn,2-2,69.2,1038.0,184,4.0,1122,1082,4,False,pit,False,364,1,200,1,3
7073,1314738,15948.8,rainbow_cnn_dqn,2-3,18.0667,271.0,132,1.0,356,316,1,False,enemy,False,273,0,0,1,4
7074,1314854,15950.2,rainbow_cnn_dqn,8-3,64.0,960.0,116,3.0,1041,1001,3,False,enemy,False,277,0,0,1,3
7075,1315143,15953.6,rainbow_cnn_dqn,6-1,171.0,2569.0,289,10.0,2678,2638,10,False,pit,False,342,1,200,1,1
7076,1315194,15954.6,rainbow_cnn_dqn,5-4,18.2,273.0,51,1.0,339,299,1,False,enemy,False,290,0,0,1,4
7077,1315400,15957.1,rainbow_cnn_dqn,8-1,80.6667,1210.0,206,4.0,1299,1259,4,False,enemy,False,259,0,700,1,1
7078,1315460,15957.8,rainbow_cnn_dqn,1-3,37.1333,558.0,60,2.0,621,581,2,False,pit,False,287,1,200,1,4
7079,1315548,15958.9,rainbow_cnn_dqn,1-3,42.2,633.0,88,2.0,708,668,2,False,pit,False,282,0,0,1,4
7080,1315595,15959.4,rainbow_cnn_dqn,5-4,16.6,249.0,47,1.0,315,275,1,False,pit,False,291,0,0,1,4
