number,state,value,clip_eps,ent_coef,gae_lambda,hidden_dim,learning_rate_a,minibatch_size,ppo_epochs,rollout_steps,vf_coef
207,COMPLETE,185.68666666667346,0.2,0.0015717450633574881,0.9103145657077856,512,0.0006003813911089234,128,3,4096,0.6220604983559112
208,COMPLETE,8.383333333333331,0.2,0.004483024945503252,0.9245926664032401,256,0.000933911988207859,256,3,1024,0.6266659671107412
209,PRUNED,3.811999999999998,0.2,0.0015220294049734925,0.9314504646545645,512,0.0005417252849796254,128,3,4096,0.5340561243670141
210,COMPLETE,175.07666666667194,0.2,0.003202062587208171,0.9288651684469897,512,0.00020719384002628564,128,3,4096,0.5987187890586415
211,PRUNED,60.78800000000059,0.1,0.002332070356598951,0.9252646309010708,256,0.0007888560259788666,256,3,1024,0.457056975827296
212,PRUNED,19.55500000000003,0.2,0.009197122880687145,0.9035314567495738,256,0.00044251826751697323,64,3,2048,0.8560539950510874
213,PRUNED,41.7300000000008,0.2,0.0034690361603161466,0.9023179213738984,256,0.000820315999088966,256,3,1024,0.5511529498163199
214,PRUNED,4.730999999999995,0.1,0.002080764268897579,0.9382694272942849,256,0.00041376271897967785,256,3,2048,0.7155904364270054
215,PRUNED,16.234000000000027,0.2,0.002928202183064047,0.9429202654474369,256,0.00011962055727267696,64,3,1024,0.3917944617328731
216,PRUNED,1.0919999999999999,0.1,0.0034587701006645326,0.9274501095416664,512,0.00013874052008663358,128,3,4096,0.7010469573032296
217,COMPLETE,7.586666666666657,0.2,0.0019772581055233856,0.9561868974528873,256,0.00033463257861077715,128,4,2048,0.7753677799489107
218,PRUNED,22.29900000000004,0.2,0.0013365599833723163,0.9723128428812813,512,4.393565704530424e-05,256,10,2048,0.8996289424984059
219,COMPLETE,2.000000000000001,0.2,0.0014424451316878404,0.9268700695197085,512,0.0003022966720655066,256,3,4096,0.704971217172703
220,PRUNED,5.1509999999999945,0.2,0.003406674305756188,0.9307538070819096,256,0.0006414797790982885,64,3,2048,0.7050953075234782
221,COMPLETE,34.79666666666665,0.1,0.001582920340052734,0.9180473625343982,256,0.000687828703316762,256,3,1024,0.7445711176362462
222,PRUNED,54.651000000000295,0.2,0.004284441002143017,0.9237095293045277,256,0.0007192286255988506,256,4,1024,0.6645880469142992
223,PRUNED,17.908000000000026,0.2,0.027771283330588162,0.9016821463234004,256,0.0006809003674748821,64,3,2048,0.9068593328468144
224,PRUNED,13.359000000000016,0.2,0.005496002426967786,0.9300028598921817,256,0.0006841190915493249,256,3,1024,0.6098043379752113
225,PRUNED,4.437999999999996,0.2,0.0011477675108266271,0.9045753497183704,256,0.00028772315852083587,64,3,2048,0.8832465719575139
226,COMPLETE,8.323333333333325,0.1,0.002057538342559622,0.9273322548181269,256,0.00037261314604166877,64,3,2048,0.9401646879059348
227,PRUNED,3.876999999999998,0.3,0.0021892904792848774,0.9146000430984501,512,0.0008639288812855455,128,3,4096,0.6940641162089591
228,PRUNED,7.650999999999991,0.2,0.004008494315544858,0.9333705184448591,256,4.6901307692350505e-05,64,3,2048,0.7526358997775204
229,COMPLETE,26.430000000000007,0.1,0.022346953874041574,0.9097214892836253,256,0.00048815849024659493,256,3,1024,0.6829886450027476
230,COMPLETE,25.626666666666726,0.1,0.010575968164053196,0.9224107839458536,256,0.0003279198458656934,256,3,1024,0.8034252971782158
231,PRUNED,5.101999999999995,0.1,0.01024696579143269,0.9021115736395936,256,0.0004472138145866955,256,3,1024,0.8674243692738084
232,PRUNED,5.457999999999993,0.2,0.02250745946391469,0.9257723995417418,256,0.000332222045212007,64,3,1024,0.7566160235740218
233,PRUNED,11.175,0.2,0.0018542884784169735,0.9797418404387928,512,0.00016904541619094287,256,3,2048,0.6591601107593229
234,PRUNED,4.920999999999996,0.1,0.009478327038935011,0.9106194914584539,256,0.0003770031145979766,256,3,1024,0.9248749652866709
235,PRUNED,10.133999999999988,0.3,0.004677726519696731,0.913079514716877,256,4.713963560378614e-05,64,6,4096,0.46551998276938056
236,PRUNED,63.68600000000011,0.2,0.0017272978502181082,0.9108970545873676,512,0.0001199985173916628,128,3,4096,0.6177238190233765
237,PRUNED,4.878999999999995,0.2,0.010465233852103167,0.9699011141251302,256,3.3211861433500295e-05,128,3,2048,0.710050332360781
238,PRUNED,3.3449999999999975,0.2,0.015368132102820464,0.9034051525862208,512,0.0006676974623749923,64,6,1024,0.958980306677607
239,PRUNED,9.604,0.1,0.0020452706208548515,0.9813595434199018,512,0.00046407125806063523,64,3,2048,0.5665523511886248
240,PRUNED,4.531999999999996,0.1,0.0011111682315908086,0.9731708678354208,512,8.028232005543176e-05,64,10,2048,0.9270722976997782
241,COMPLETE,145.50000000000117,0.2,0.005412766509353261,0.9594719215664959,512,0.0001807978013289298,128,3,4096,0.627614496844557
242,PRUNED,41.61600000000003,0.3,0.0010417987148214469,0.9259133481881302,256,0.0002447702113955639,64,3,1024,0.46497815725899605
243,PRUNED,64.8249999999999,0.2,0.004684389433863696,0.9663968723993573,256,0.00016066525664318776,128,3,2048,0.6945370404313966
244,PRUNED,14.39300000000003,0.1,0.020289078398807794,0.9272949869539797,256,0.0006683108254653384,256,3,1024,0.5975099434861749
245,PRUNED,7.609999999999993,0.1,0.00966643766802795,0.9258058358790181,256,0.00045153328348053744,256,3,4096,0.6417000835922292
246,PRUNED,34.99199999999989,0.2,0.005319395679534291,0.9876505514098463,256,0.00020669466263031303,128,3,2048,0.69474108895945
247,PRUNED,52.43100000000037,0.2,0.0022299076420202227,0.9338460634860377,256,0.00026186052049303413,256,4,1024,0.6789338906524937
248,COMPLETE,8.829999999999982,0.1,0.006775251026992305,0.9059355493920468,256,0.0006779210937572636,128,3,1024,0.5306352120966806
249,PRUNED,8.859999999999992,0.2,0.0014170528725415516,0.9258402385491896,256,0.00026197634280744083,64,6,2048,0.7496571120356311
250,PRUNED,3.9229999999999974,0.2,0.005792328822636641,0.9064670612825416,512,0.0002277962533620429,128,6,4096,0.5855917247259955
251,PRUNED,4.065999999999997,0.2,0.0012326772316242768,0.9468814357706342,512,5.2175998353127674e-05,128,3,4096,0.6027429664527137
252,PRUNED,-0.5160000000000017,0.2,0.0016177813254765604,0.9246213152210017,512,0.0009939685320725356,128,10,4096,0.518948419373243
253,PRUNED,52.215999999999525,0.1,0.0022861157909937367,0.9114957324130883,256,0.000991048984486472,256,3,1024,0.7975710835404225
254,PRUNED,3.7159999999999944,0.2,0.019658785072366375,0.9012184560303609,256,0.0007300667931066212,64,4,1024,0.7941816691780781
255,COMPLETE,2.000000000000001,0.2,0.006621878954792766,0.9226297004710079,512,0.0002407591233720417,128,3,4096,0.6563895466819402
256,PRUNED,4.086999999999997,0.2,0.0022702980732087086,0.9136535905785766,512,0.00012503566346812808,128,3,4096,0.45905655371457854
257,PRUNED,14.062000000000019,0.3,0.001426610776016354,0.9836186420212223,256,0.0004396255157096549,128,3,2048,0.6190093158277157
258,PRUNED,3.6859999999999986,0.2,0.0013178640314267368,0.9175482399078734,512,0.00021572790195748383,128,3,4096,0.7063895712943484
259,PRUNED,4.488999999999995,0.1,0.027112841577305098,0.9094991960523795,256,0.00016704495292632268,256,3,1024,0.46778460606448935
260,PRUNED,3.1379999999999972,0.2,0.012722575911352922,0.9061800917507826,256,0.0003679478044974304,64,10,1024,0.9476433808828737
261,PRUNED,7.423999999999991,0.2,0.0049214312641409595,0.9229942516592835,512,0.00027314363457379477,128,4,4096,0.6787495916660676
262,PRUNED,4.829999999999996,0.1,0.0015406170985988834,0.9272989062912323,256,0.0009018898499100206,256,3,1024,0.8293829685731384
263,PRUNED,5.220999999999996,0.1,0.00198165578976996,0.9389133014198832,256,0.00023337627972197668,256,3,1024,0.833753171583994
264,PRUNED,4.889999999999995,0.1,0.0014691522625865023,0.9887061896259202,512,0.00026802871931241786,256,6,2048,0.7343608773070649
265,PRUNED,4.433999999999997,0.2,0.0010069376120279896,0.9055335312493413,512,8.537236603996487e-05,256,3,1024,0.5960690598773727
266,PRUNED,4.291999999999997,0.1,0.02939490357263931,0.909201813791604,256,0.00018182358562945537,256,3,2048,0.8204539297820547
267,PRUNED,3.7229999999999976,0.2,0.0014824422279697677,0.90718141511793,256,0.0005306015462914597,64,4,4096,0.6797790853647925
268,PRUNED,62.43900000000062,0.1,0.0010015663128056854,0.9200294741235671,512,0.0006890808408306547,128,3,1024,0.6940656583972697
269,PRUNED,4.004999999999996,0.2,0.011574681610572892,0.9246293942636792,512,5.757621572247286e-05,128,3,4096,0.6354908365827016
270,PRUNED,13.681000000000017,0.1,0.0010054354410072523,0.9750420777092893,512,0.000786064655838796,256,3,2048,0.4498496188239
271,PRUNED,45.13099999999965,0.2,0.006262030390579101,0.9758741663884352,256,0.00013447549866138652,128,3,2048,0.8212879254399176
272,PRUNED,4.087999999999997,0.2,0.006744408616489418,0.9160240980364286,512,0.00029820771604123763,128,3,4096,0.6010213227048928
273,PRUNED,4.073999999999997,0.1,0.009202121609388098,0.935530440982872,256,8.613529856070989e-05,256,3,1024,0.8267920242135749
274,PRUNED,47.292999999999736,0.1,0.002151728015988003,0.9833338895522307,512,0.00033597092407405946,256,3,2048,0.5497566021690332
275,PRUNED,1.3679999999999992,0.2,0.0013597617483500587,0.9052664604675695,256,0.00041397697502485527,64,10,1024,0.5544821323418256
276,PRUNED,3.7119999999999975,0.2,0.0011301993680060305,0.901734910751325,512,0.0009527919085448905,128,3,4096,0.6272683670543733
277,PRUNED,3.463999999999998,0.1,0.0023869418183327775,0.9356021462494011,512,0.0006268873341458235,128,10,4096,0.859569601247421
278,PRUNED,50.67799999999965,0.2,0.0017815847657992317,0.9075243602538255,256,4.360522968513265e-05,256,6,1024,0.6396636819153652
279,PRUNED,13.159000000000013,0.3,0.004469647677814271,0.9675912962271036,256,0.0006319789844116633,128,3,2048,0.9338849614462884
280,PRUNED,8.671999999999988,0.2,0.006368687103231996,0.9714531475251822,512,0.0001655103296659774,128,3,4096,0.6179390925825358
281,COMPLETE,138.9866666666702,0.2,0.002184204965067891,0.956162165335555,256,0.00013206659387495544,128,3,4096,0.5209225563130553
282,PRUNED,9.959000000000001,0.2,0.0015313909634901643,0.9254001017055853,512,0.0008047490231963191,64,3,1024,0.43449621770289115
283,PRUNED,61.04699999999953,0.2,0.0017013542703787922,0.9040749897040149,256,7.605349362787237e-05,64,3,4096,0.31528001859027827
284,PRUNED,3.8989999999999974,0.2,0.00633108113590946,0.9647419247278858,512,0.0004101704928032754,128,3,4096,0.6596733966604958
285,PRUNED,4.474999999999997,0.2,0.01140818596242783,0.9682256431415868,512,0.00019015672511552077,128,3,4096,0.7501816798030907
286,PRUNED,4.891999999999995,0.1,0.002219751132213224,0.986636105260454,256,0.0002839885379851635,128,3,2048,0.7821701549322069
287,PRUNED,4.8959999999999955,0.1,0.0015248999225795686,0.9744693749627076,256,0.0001784882308009082,128,10,2048,0.6221723662032705
288,PRUNED,4.812999999999995,0.2,0.0013309179630733982,0.9753886389874155,512,0.0004301713121102402,128,3,4096,0.4599868774878659
289,PRUNED,13.367000000000024,0.1,0.03338403783886546,0.9115974041446563,256,0.00020689711461488857,256,10,1024,0.6960140664251208
290,PRUNED,68.51099999999975,0.1,0.01560624260170963,0.9383762938124982,256,0.000293825828099708,256,3,1024,0.7870803680332289
291,PRUNED,2.4769999999999994,0.2,0.0016935411264801846,0.9881601700266165,256,0.0009553409186414032,128,10,2048,0.6728587195912396
292,PRUNED,16.443000000000005,0.2,0.029735035793153175,0.9065977643578402,256,0.0002193691165703827,64,3,1024,0.9950880444694761
293,PRUNED,49.442000000000014,0.2,0.0013082195254659813,0.9190035668938713,512,0.0008087454717773794,128,3,2048,0.4178923445635757
294,PRUNED,68.95799999999963,0.2,0.001470036099723849,0.9199500314837125,512,0.00013018437443334532,64,3,1024,0.4594256772860463
295,PRUNED,56.960999999999956,0.2,0.0027677882049668796,0.9288313270961853,512,0.0005419421500346365,128,3,2048,0.6920084547703034
296,PRUNED,15.415000000000038,0.3,0.026029833514985123,0.9096974119130663,256,0.0006563401601526111,64,3,1024,0.9386565474303763
297,PRUNED,4.777999999999997,0.2,0.002794272683821634,0.9361476683942522,512,0.00015549398063184364,128,3,2048,0.497386522396588
298,PRUNED,15.188000000000018,0.3,0.0014974575694911149,0.9764552303970833,512,0.00013283046023408526,256,10,2048,0.844134411867194
299,PRUNED,4.896999999999995,0.1,0.0016805274201816265,0.9821377645831961,512,7.587088622554356e-05,256,3,4096,0.9656995261456063
300,PRUNED,5.2309999999999945,0.1,0.003313354831548161,0.930118318775031,512,0.000309797295935706,256,3,1024,0.6815374847670088
301,PRUNED,44.07699999999973,0.2,0.0016378043778167088,0.9150207603400177,512,0.0002311653350416753,64,3,2048,0.7643814059305196
302,PRUNED,3.8759999999999972,0.2,0.0033937925445499707,0.9435726509223921,512,0.0001980775602397474,128,10,4096,0.6619527437736189
303,PRUNED,3.9989999999999974,0.1,0.004249261944645841,0.9640508336876171,256,0.0001200643529555058,256,3,2048,0.47448023015592455
304,PRUNED,2.571999999999999,0.1,0.021908497090963014,0.907414953391875,256,0.0002922677118256249,256,6,4096,0.7570766595817855
305,COMPLETE,43.556666666666274,0.3,0.023714929314899803,0.9192757799196912,256,0.0004167541578894771,256,3,1024,0.7532278431465012
306,COMPLETE,8.81333333333332,0.1,0.01770315331226304,0.9143541868884046,256,0.0004917256821481796,256,4,1024,0.8525831064507885
307,PRUNED,6.899999999999991,0.1,0.004141038648705499,0.9384079906199061,512,0.000652766459992824,128,3,4096,0.9174660412361916
308,PRUNED,48.401999999999546,0.2,0.0017775028166628465,0.926516118558148,256,0.0009615070086873206,256,3,1024,0.8556387933096764
309,PRUNED,11.282000000000007,0.1,0.0013958426915726262,0.9330710627984216,512,0.0006533636143852954,128,4,4096,0.7767112595967963
310,COMPLETE,7.729999999999989,0.3,0.011160903129833782,0.9122703507366571,256,0.00015716587794516,256,3,1024,0.7104361784035279
311,COMPLETE,47.979999999999784,0.1,0.0010404741196855566,0.9010267183032117,256,0.0003437415817306296,256,4,1024,0.8920652708402449
312,PRUNED,3.8889999999999976,0.2,0.0025383480507320593,0.9170731923590534,256,3.272370008477061e-05,128,6,4096,0.5019335895950544
313,PRUNED,3.9639999999999973,0.2,0.004718954141718679,0.9324044772322223,256,8.407148791268343e-05,64,4,4096,0.5341935590465324
314,PRUNED,6.802999999999992,0.2,0.0011758335494179073,0.957075782740548,256,5.7734928243781495e-05,128,3,4096,0.5289716493801278
315,PRUNED,4.263999999999998,0.1,0.0016342233012556246,0.9774044610762342,256,3.7407171347475274e-05,256,10,2048,0.944805767267086
316,PRUNED,4.1889999999999965,0.1,0.0045638774277887125,0.9271736837711707,512,0.00012184610645681973,128,6,2048,0.8737003735566296
317,COMPLETE,87.1599999999992,0.2,0.0026211019915523396,0.9506453713514412,256,0.0001627962713659872,128,3,4096,0.6059185431399218
318,PRUNED,4.412999999999998,0.3,0.005216997490745529,0.9473244946206942,512,0.00013457374063152562,128,3,4096,0.6730143044185896
319,PRUNED,3.9449999999999976,0.2,0.0015211263839688667,0.9463370492390268,256,0.0001233741187168991,128,3,4096,0.49617935283917486
320,PRUNED,34.58999999999999,0.2,0.0022056656782187046,0.9161497779772483,256,0.00024977940925237845,128,3,2048,0.6764981768472845
321,COMPLETE,62.32666666666634,0.2,0.0035818649506399827,0.9400769279333328,256,0.00013339760750929376,128,3,4096,0.7468664160374219
322,PRUNED,4.258999999999997,0.2,0.0010852876433358788,0.9551758846669783,256,0.00011304983344908668,128,3,4096,0.600523766089135
323,PRUNED,6.771999999999991,0.2,0.0029296543700858004,0.9703262419459874,256,7.856677885191762e-05,128,3,4096,0.3149730251305758
324,PRUNED,4.432999999999996,0.2,0.0013191250647455498,0.9074175710199932,256,5.496555465325466e-05,128,3,1024,0.6424072135533517
325,PRUNED,3.4829999999999974,0.2,0.0010577109022119186,0.9561649410343109,256,9.447706001310763e-05,128,3,4096,0.6950513646801081
326,PRUNED,15.934000000000035,0.2,0.006584148139368216,0.9154493536772569,512,0.00021289982537187337,64,3,1024,0.9460027751163319
327,PRUNED,4.459999999999996,0.1,0.0016714308332844061,0.9676679377529062,512,7.30537171518934e-05,256,6,2048,0.9696817453018469
328,COMPLETE,7.09999999999999,0.1,0.001209156767450316,0.9151025274256723,256,0.000670005872698397,64,3,2048,0.5050411074472142
329,COMPLETE,14.216666666666672,0.1,0.03982344272790173,0.9034043304651805,256,0.0006564589116513755,256,3,1024,0.7180885951564768
330,COMPLETE,11.443333333333326,0.1,0.0019178860976515526,0.9311274135090818,512,0.00039259987278320317,256,6,1024,0.7543927966575745
331,PRUNED,15.096000000000021,0.2,0.0019495438962438432,0.9030147575497526,512,9.392436205735254e-05,64,3,1024,0.8675966104819811
332,PRUNED,4.855999999999995,0.1,0.0017803083846782846,0.9390788671241403,512,9.315134056702615e-05,256,6,1024,0.9393434430192176
333,PRUNED,68.70200000000035,0.1,0.04382484030709724,0.9001119109262653,256,0.0008355570258138928,256,3,1024,0.7352929357728644
334,PRUNED,11.400000000000004,0.1,0.003194044079644553,0.9418251767859089,512,0.00016133350643994992,128,6,1024,0.9729731656487293
335,PRUNED,3.951999999999998,0.2,0.0016108074017230258,0.9413131203021491,256,0.0002215914252495489,64,3,4096,0.8687131019073848
336,PRUNED,14.546000000000026,0.1,0.023399612060616012,0.908002807727832,256,0.00034201299490739344,256,6,1024,0.6785787905480327
337,PRUNED,8.903999999999998,0.2,0.001806589345397815,0.9153659722034915,256,0.0005098691175852044,64,4,4096,0.34203096362821694
338,PRUNED,38.482999999999905,0.2,0.0022696426368941803,0.9799040518469745,256,0.0001957007690722753,256,3,2048,0.8411744866531136
339,PRUNED,4.652999999999997,0.1,0.02203929866260729,0.90314391664061,512,0.0001574904230883451,256,3,1024,0.7421114322475779
340,PRUNED,4.968999999999995,0.3,0.040168424954734466,0.9089844162341799,256,0.00018976959777414212,256,3,1024,0.6023992065039376
341,PRUNED,11.947999999999995,0.2,0.002404542677014547,0.9127515158419331,256,0.0008546803154722108,64,3,1024,0.4217773362057837
342,PRUNED,6.91699999999999,0.1,0.003036064366265082,0.9720542319045878,512,3.209293134369172e-05,256,10,2048,0.9472703147057382
343,PRUNED,7.904999999999992,0.3,0.03126211374136719,0.9216957682885912,256,0.0005028585195007407,128,3,1024,0.7441966522597406
344,PRUNED,4.014999999999997,0.2,0.002876253696811828,0.9779366357105321,256,9.937378796075254e-05,256,3,4096,0.5945599596132385
345,PRUNED,5.229999999999994,0.3,0.001054183116382883,0.9896661272017829,512,0.00022764998447186746,256,3,2048,0.6542694154458341
346,PRUNED,33.66099999999983,0.1,0.001494983026326621,0.9064583919803669,256,0.0008166852304879119,256,4,1024,0.9964404264433194
347,PRUNED,14.545000000000027,0.1,0.0012628200946187928,0.9086182454803989,256,0.00030119605039941977,256,4,1024,0.7151303246707342
348,PRUNED,52.45699999999989,0.2,0.009893329118795811,0.9442544181983705,512,0.0002884035834332016,64,3,4096,0.6090271728416776
349,PRUNED,76.00099999999911,0.2,0.0010411006059920585,0.9581366783723287,256,0.00024575558586249416,256,3,2048,0.9381622845001266
350,PRUNED,-1.8589999999999998,0.3,0.020225891675870453,0.9137115893696205,256,0.0007533691160131601,256,10,1024,0.7316114180256648
351,PRUNED,72.92199999999951,0.3,0.039291104766743544,0.9028343052469738,256,0.0007528747087156822,256,3,1024,0.9234225478592494
352,PRUNED,5.187999999999995,0.1,0.0017678015205200303,0.9126806797888047,256,0.0001548651706019701,256,4,1024,0.990164096298387
353,COMPLETE,261.4366666666667,0.1,0.002072005407063222,0.9166300455485226,256,0.000715480918454755,256,4,1024,0.872323386830815
354,PRUNED,6.073999999999993,0.1,0.0020323208330306902,0.9191299352336694,256,3.688086844794888e-05,64,6,4096,0.34847447508484675
355,COMPLETE,41.6333333333332,0.3,0.0012149916143347785,0.9223229924334345,256,0.00026747509770392317,256,4,1024,0.898840896638977
356,PRUNED,4.157999999999997,0.2,0.004755065733191201,0.952956709219248,256,0.0008120988200864184,128,4,4096,0.5530205483856814
357,PRUNED,17.186000000000025,0.1,0.0012407678611418204,0.903362634642738,256,0.0003151078831701101,256,4,1024,0.6945822127563336
358,PRUNED,19.52500000000004,0.3,0.022152093397396225,0.9244674235244048,256,0.0008422441561405379,256,3,1024,0.9639409935886029
359,PRUNED,4.335999999999998,0.2,0.014423057664550895,0.9408470249715218,256,0.000312932631623716,128,3,4096,0.7202849855050946
360,PRUNED,6.068999999999993,0.1,0.003230839801841187,0.9764638754488089,512,0.0004252092172373419,256,10,2048,0.7807842618379461
361,PRUNED,5.152999999999995,0.3,0.0016608582746621915,0.9168544778905974,256,0.0005932985320480785,64,3,1024,0.8523097094009868
362,PRUNED,9.653999999999993,0.2,0.005400640694517126,0.9629136926954829,256,0.0001326462956813317,128,3,4096,0.6450338788999185
363,PRUNED,7.814999999999987,0.1,0.002911248142358914,0.9775196312012816,512,0.00018547272318654055,64,3,2048,0.89352224014585
364,PRUNED,4.065999999999997,0.2,0.005144755844922215,0.942677914787111,256,0.00010275098077901042,128,3,4096,0.8345534082610346
365,PRUNED,5.623999999999995,0.2,0.0016077601364327114,0.906609211366665,256,4.698690002407044e-05,256,3,2048,0.6379418050497916
366,PRUNED,4.077999999999998,0.2,0.00596124125007231,0.9433231670546888,256,0.00012917151925737768,128,3,4096,0.8344211358532082
367,COMPLETE,29.95333333333303,0.1,0.001371312243313041,0.9094797381523191,256,0.0004051856589660023,128,4,1024,0.8979928219187334
368,PRUNED,3.871999999999998,0.2,0.005340054572500958,0.9450779122422336,256,0.00016214530489365317,128,3,4096,0.6605630811877007
369,PRUNED,30.86799999999996,0.2,0.004037059424988492,0.9286643513334893,256,5.030807065184662e-05,128,3,4096,0.6333511398100026
370,PRUNED,48.577999999999754,0.1,0.0017683916096263095,0.9141633061137878,256,0.00012510011255300837,256,10,1024,0.8509718982199284
371,PRUNED,66.1479999999995,0.2,0.003179711511558765,0.9227999512578663,512,0.0002639596402313176,128,3,1024,0.6535503932297558
372,COMPLETE,4.2766666666666655,0.3,0.013676983741549248,0.9169328722255708,256,0.0009235983974947981,256,3,4096,0.6664750807694172
373,COMPLETE,151.03666666666768,0.2,0.0034544968234496813,0.9505440905495384,512,0.00013279644048851702,128,3,4096,0.5543273008758971
374,PRUNED,2.6449999999999996,0.1,0.0023416208770908726,0.9867832905873772,512,0.0001708559796928517,256,10,4096,0.8365552916087502
375,PRUNED,7.061999999999992,0.2,0.0034238904004083625,0.9244550449258649,256,0.0006145495474619705,128,6,4096,0.7187067282904033
376,PRUNED,3.9119999999999977,0.2,0.003305530886710085,0.943801274474716,512,0.00010801431302049977,128,3,4096,0.6424874263727002
377,COMPLETE,27.009999999999987,0.2,0.0010568061058617133,0.9204538733505371,256,0.00019875248807146542,64,3,1024,0.6409154969341676
378,PRUNED,4.023999999999997,0.2,0.0024460332949017252,0.9181071751828923,256,0.00014174079394293856,64,10,1024,0.35170854964006776
379,PRUNED,4.385999999999997,0.1,0.003522383808220926,0.9836583072756004,512,0.00019488197527397588,256,4,2048,0.5030528180699555
380,COMPLETE,174.33999999999835,0.2,0.013399863185751131,0.9267468961817662,256,0.00017302739739265047,64,3,4096,0.9521797373676242
381,PRUNED,49.32900000000051,0.2,0.0014548032907658016,0.9235362884026773,256,0.00024228595566657657,64,3,1024,0.5634340693706108
382,PRUNED,12.796000000000017,0.3,0.014933432699820332,0.9181055425559774,256,0.00063344903803607,256,3,1024,0.7523643462872197
383,PRUNED,7.583999999999992,0.1,0.0012859415404130113,0.9780932410254792,512,0.00012552676873361712,256,4,2048,0.9121861883015383
384,PRUNED,7.148999999999989,0.2,0.0016426715471724376,0.9225928779668658,256,2.3163316247388182e-05,64,10,4096,0.4053973393725758
385,PRUNED,12.53300000000002,0.3,0.0011682637478212464,0.9057917458146898,256,0.00046987163260963575,256,4,1024,0.939685302401144
386,PRUNED,49.01299999999989,0.3,0.0012884179771397806,0.925528027364673,256,0.0006084098260861058,256,4,1024,0.8099163267280899
387,PRUNED,40.8009999999998,0.3,0.0011259886259778057,0.9363313563077102,256,0.00019022547829722095,256,4,1024,0.8300749548940806
388,PRUNED,50.380999999999574,0.3,0.0018884784589981872,0.9306995743863058,256,0.00016304954168439793,256,4,1024,0.9657893523092923
389,PRUNED,20.239000000000015,0.3,0.001307943004375914,0.9329099445054805,256,0.0005091916133346983,256,4,1024,0.8615124122528397
390,PRUNED,2.908999999999998,0.3,0.0030298424513463063,0.9119534624048448,256,0.00035692844859276825,64,3,4096,0.6302937463368804
391,PRUNED,3.9039999999999977,0.2,0.0029319319805422525,0.9353479618441922,512,0.0006371464071504127,128,3,4096,0.665187290923907
392,PRUNED,49.67299999999993,0.3,0.0015039930397566942,0.9165433830939488,256,0.00017497800588906046,256,4,1024,0.9477441049669406
393,PRUNED,60.37799999999996,0.3,0.0015655530890825483,0.9183311085448836,256,0.00015205191549649897,256,4,1024,0.647535966423076
394,PRUNED,26.76800000000064,0.1,0.0032190272763024026,0.901712727908681,512,0.0007913049986217984,256,4,1024,0.8551661551514428
395,COMPLETE,18.8266666666667,0.3,0.0024579612990842784,0.9552993188499256,256,0.00016438025300799712,256,4,1024,0.8776660716701536
396,PRUNED,18.32800000000002,0.3,0.0013735979544996348,0.9113981473992305,256,0.00019974782611561508,256,4,1024,0.8834284377157462
397,PRUNED,40.03999999999979,0.3,0.001649022454476833,0.9074710354535351,256,0.00039798358036726225,256,4,1024,0.9053109985757075
398,PRUNED,42.657999999999866,0.2,0.0011641542508332337,0.9203037753875906,256,0.00014538341087396459,64,3,1024,0.5206348346187162
399,COMPLETE,16.456666666666692,0.3,0.0025916938016700866,0.9191767854659972,256,0.00018882207309578304,256,4,1024,0.8326086960670557
